"Latitude","Longitude","Brightness","Scan","Track","Acq_date","Acq_time","Satellite","Instrument","Confidence","Version","Bright_t31","Frp","Daynight","Type"
49.017,131.761,307.6,1,1,20070410,"0219","Terra","MODIS",66,"6.03",282.1,10.2,"D",0
48.2307,135.091,300.3,1.1,1.1,20070410,"0219","Terra","MODIS",27,"6.03",273.4,8.4,"D",0
48.1349,132.506,309.4,1,1,20070410,"0219","Terra","MODIS",69,"6.03",287.6,8.8,"D",0
48.1328,132.519,319.8,1,1,20070410,"0219","Terra","MODIS",80,"6.03",286.4,17.5,"D",0
48.125,132.51,372.7,1,1,20070410,"0219","Terra","MODIS",100,"6.03",294.5,127.7,"D",0
48.123,132.524,328.4,1,1,20070410,"0219","Terra","MODIS",86,"6.03",288,28.1,"D",0
48.0306,132.458,316.5,1,1,20070410,"0219","Terra","MODIS",77,"6.03",290.2,13.3,"D",0
48.0341,132.477,311.4,1,1,20070410,"0403","Aqua","MODIS",71,"6.03",289.9,8.9,"D",0
48.1119,132.556,319.7,1,1,20070410,"0403","Aqua","MODIS",80,"6.03",287,17.2,"D",0
48.1302,132.493,301.9,1,1,20070410,"0403","Aqua","MODIS",45,"6.03",289.1,3.6,"D",0
49.0081,132.039,303.5,1,1,20070410,"0404","Aqua","MODIS",56,"6.03",282.8,7.6,"D",0
48.999,132.034,300.3,1,1,20070410,"0404","Aqua","MODIS",27,"6.03",283.1,4.8,"D",0
48.9589,132.684,316.4,1,1,20070410,"0404","Aqua","MODIS",0,"6.03",268.7,16.1,"D",0
48.9467,132.787,312.3,1,1,20070410,"0404","Aqua","MODIS",57,"6.03",272.7,12.5,"D",0
48.9318,132.75,327.9,1,1,20070410,"0404","Aqua","MODIS",0,"6.03",273.7,24.9,"D",0
48.2696,132.541,300.2,2.7,1.6,20070411,"0302","Terra","MODIS",29,"6.03",282,24.5,"D",0
48.1688,132.439,300.9,2.6,1.6,20070411,"0302","Terra","MODIS",33,"6.03",285,19.4,"D",0
48.1606,132.471,305,2.7,1.6,20070411,"0302","Terra","MODIS",40,"6.03",282.9,28.5,"D",0
48.1561,132.463,318.8,2.7,1.6,20070411,"0302","Terra","MODIS",79,"6.03",284.6,73.4,"D",0
48.1038,132.55,313.8,2.7,1.6,20070411,"0302","Terra","MODIS",74,"6.03",286.7,52.9,"D",0
47.9976,132.607,303,2.7,1.6,20070411,"0302","Terra","MODIS",37,"6.03",289,14.9,"D",0
47.8981,132.538,311.8,2.7,1.6,20070411,"0302","Terra","MODIS",68,"6.03",290.5,39.3,"D",0
48.9988,131.733,305,2.3,1.5,20070411,"0302","Terra","MODIS",60,"6.03",277,28.6,"D",2
48.9952,131.738,306.2,2.3,1.5,20070411,"0302","Terra","MODIS",32,"6.03",275.4,28.9,"D",2
48.2601,132.543,300.7,2.2,1.4,20070411,"0446","Aqua","MODIS",28,"6.03",282.4,15.8,"D",0
48.1127,132.222,312.6,2.1,1.4,20070411,"0446","Aqua","MODIS",46,"6.03",271.7,33.3,"D",0
48.1036,132.282,351.2,2.1,1.4,20070411,"0446","Aqua","MODIS",84,"6.03",287.6,194.7,"D",0
49.0399,131.738,303.1,1.1,1.1,20070412,"0207","Terra","MODIS",43,"6.03",281.4,8,"D",0
49.0373,131.731,306.5,1.1,1.1,20070412,"0207","Terra","MODIS",64,"6.03",280.5,11.6,"D",0
48.9205,132.141,317.9,1.1,1.1,20070412,"0207","Terra","MODIS",44,"6.03",283.3,17.3,"D",0
48.9111,132.138,322.3,1.1,1.1,20070412,"0207","Terra","MODIS",50,"6.03",284,22,"D",0
49.0214,132.263,301.7,1.2,1.1,20070412,"0351","Aqua","MODIS",23,"6.03",283.6,7.1,"D",0
49.0118,132.267,302.9,1.2,1.1,20070412,"0351","Aqua","MODIS",36,"6.03",283.8,8.3,"D",0
48.981,132.211,316.6,1.2,1.1,20070412,"0351","Aqua","MODIS",77,"6.03",282.4,22.3,"D",0
48.984,132.227,309.3,1.2,1.1,20070412,"0351","Aqua","MODIS",68,"6.03",281.3,14.9,"D",0
48.7136,134.613,310,1,1,20070412,"0351","Aqua","MODIS",33,"6.03",282.1,10.6,"D",0
48.7159,134.627,321.6,1,1,20070412,"0351","Aqua","MODIS",70,"6.03",283,21.3,"D",0
48.1415,132.205,305.1,1.3,1.1,20070412,"0351","Aqua","MODIS",61,"6.03",284.6,10,"D",0
48.8652,133.034,326.9,1.9,1.3,20070413,"0249","Terra","MODIS",85,"6.03",284.1,62.1,"D",0
48.8596,133.058,311.6,1.9,1.3,20070413,"0249","Terra","MODIS",25,"6.03",284.2,25.3,"D",0
48.599,134.155,302.7,2.2,1.4,20070413,"0249","Terra","MODIS",44,"6.03",281.8,20.1,"D",0
49.0902,131.988,302.3,1.7,1.3,20070413,"0249","Terra","MODIS",52,"6.03",281.7,15.1,"D",0
49.0131,132.343,305.7,1.7,1.3,20070413,"0249","Terra","MODIS",62,"6.03",282.2,19.6,"D",0
48.8614,133.025,322,1.9,1.3,20070413,"0249","Terra","MODIS",81,"6.03",284.2,53.3,"D",0
48.8558,133.049,321.9,1.9,1.3,20070413,"0249","Terra","MODIS",81,"6.03",284.8,53.3,"D",0
49.1078,130.835,317.1,1.5,1.2,20070413,"0249","Terra","MODIS",77,"6.03",283.7,28.7,"D",0
49.0975,130.83,306.5,1.5,1.2,20070413,"0249","Terra","MODIS",32,"6.03",282.6,13.3,"D",0
49.0779,130.794,302.7,1.5,1.2,20070413,"0249","Terra","MODIS",45,"6.03",284,10.4,"D",0
49.0792,130.731,304.5,1.5,1.2,20070413,"0249","Terra","MODIS",59,"6.03",283.7,12.8,"D",0
49.0689,130.726,300.4,1.5,1.2,20070413,"0249","Terra","MODIS",36,"6.03",283.5,9,"D",0
48.9873,130.793,302.6,1.5,1.2,20070413,"0249","Terra","MODIS",53,"6.03",283.6,11,"D",0
48.428,132.824,304.3,1.9,1.3,20070413,"0249","Terra","MODIS",54,"6.03",279.2,18.6,"D",2
48.2856,132.55,312.7,1.9,1.3,20070413,"0250","Terra","MODIS",73,"6.03",283.9,33.2,"D",0
48.1326,132.466,300.1,1.9,1.3,20070413,"0250","Terra","MODIS",28,"6.03",288.2,8.5,"D",0
48.5979,134.147,303.2,1.9,1.3,20070413,"0434","Aqua","MODIS",55,"6.03",285.6,15.9,"D",0
48.4276,132.832,304.4,1.6,1.2,20070413,"0434","Aqua","MODIS",59,"6.03",286.4,12.8,"D",0
48.2631,132.483,319.2,1.5,1.2,20070413,"0434","Aqua","MODIS",79,"6.03",286.2,32.9,"D",0
48.2593,132.47,313,1.5,1.2,20070413,"0434","Aqua","MODIS",73,"6.03",286.3,21.4,"D",0
48.2612,132.491,314.8,1.5,1.2,20070413,"0434","Aqua","MODIS",75,"6.03",286.1,24.5,"D",0
48.135,132.458,307.8,1.5,1.2,20070413,"0434","Aqua","MODIS",66,"6.03",290.9,12.7,"D",0
48.0473,132.63,304.3,1.5,1.2,20070413,"0434","Aqua","MODIS",57,"6.03",287.1,9.3,"D",0
49.1341,130.745,302.6,1.3,1.1,20070413,"0434","Aqua","MODIS",53,"6.03",284.3,9.5,"D",0
49.0731,130.728,312.9,1.3,1.1,20070413,"0434","Aqua","MODIS",73,"6.03",287,17.8,"D",0
49.0449,130.862,302.7,1.3,1.1,20070413,"0434","Aqua","MODIS",53,"6.03",286.1,8.3,"D",0
49.0896,131.97,309.1,1.5,1.2,20070413,"0434","Aqua","MODIS",65,"6.03",282.9,19,"D",0
49.0807,131.993,302.8,1.5,1.2,20070413,"0434","Aqua","MODIS",34,"6.03",281.7,11,"D",0
48.8486,132.989,330.7,1.6,1.3,20070413,"0434","Aqua","MODIS",87,"6.03",286.3,63.4,"D",0
48.8504,133.012,311.1,1.7,1.3,20070413,"0434","Aqua","MODIS",71,"6.03",286.5,22.3,"D",0
48.8522,133.034,303.3,1.7,1.3,20070413,"0434","Aqua","MODIS",56,"6.03",286.9,11.3,"D",0
48.854,133.057,300.1,1.7,1.3,20070413,"0434","Aqua","MODIS",17,"6.03",286.4,6.7,"D",0
48.8499,132.997,336.8,1.6,1.3,20070413,"0434","Aqua","MODIS",90,"6.03",286.8,79.9,"D",0
48.73,132.911,302.5,1.6,1.3,20070413,"0434","Aqua","MODIS",52,"6.03",285.8,10.1,"D",2
48.8499,132.99,302.2,4.2,1.9,20070413,"1359","Terra","MODIS",48,"6.03",268.3,86.3,"N",0
48.8535,133.041,300.2,4.2,1.9,20070413,"1359","Terra","MODIS",19,"6.03",267.8,78,"N",0
48.9148,132.666,314.5,1.4,1.2,20070414,"0154","Terra","MODIS",54,"6.03",275.9,17,"D",0
48.913,132.685,324.2,1.4,1.2,20070414,"0154","Terra","MODIS",66,"6.03",281.1,32.7,"D",0
48.9184,132.679,325.1,1.4,1.2,20070414,"0154","Terra","MODIS",32,"6.03",280.6,33,"D",0
48.9872,131.852,301.3,1.5,1.2,20070414,"0154","Terra","MODIS",46,"6.03",280.4,11.2,"D",0
48.8986,132.77,301.4,1.4,1.2,20070414,"0154","Terra","MODIS",47,"6.03",282.5,8.8,"D",0
49.0678,130.799,305.5,1.7,1.3,20070414,"0154","Terra","MODIS",32,"6.03",278.8,15.7,"D",0
48.8333,133,312.9,1.3,1.1,20070414,"0154","Terra","MODIS",64,"6.03",280.8,19,"D",0
49.033,130.649,304.1,1.7,1.3,20070414,"0154","Terra","MODIS",58,"6.03",281.3,15.7,"D",0
48.989,130.761,319.5,1.7,1.3,20070414,"0154","Terra","MODIS",77,"6.03",284.9,38,"D",0
48.9924,130.756,312.2,1.7,1.3,20070414,"0154","Terra","MODIS",70,"6.03",284,25.9,"D",0
48.9809,130.754,311.6,1.7,1.3,20070414,"0154","Terra","MODIS",56,"6.03",283.1,24.8,"D",0
48.663,133.565,313.6,1.3,1.1,20070414,"0154","Terra","MODIS",74,"6.03",281.4,18.8,"D",0
48.6612,133.582,362.1,1.3,1.1,20070414,"0154","Terra","MODIS",100,"6.03",284.9,131.8,"D",0
48.6594,133.599,313.6,1.3,1.1,20070414,"0154","Terra","MODIS",45,"6.03",282,17.4,"D",0
48.6271,133.62,321.9,1.3,1.1,20070414,"0154","Terra","MODIS",63,"6.03",281.4,26.7,"D",0
48.6253,133.637,328.8,1.3,1.1,20070414,"0154","Terra","MODIS",86,"6.03",282.8,37.6,"D",0
48.1861,132.279,305.9,1.4,1.2,20070414,"0155","Terra","MODIS",39,"6.03",273.9,11.6,"D",0
47.9991,132.437,313.9,1.4,1.2,20070414,"0155","Terra","MODIS",36,"6.03",286.7,16,"D",0
47.9973,132.455,316.1,1.4,1.2,20070414,"0155","Terra","MODIS",56,"6.03",286.2,19.4,"D",0
47.9869,132.453,316.9,1.4,1.2,20070414,"0155","Terra","MODIS",71,"6.03",284.9,21.6,"D",0
48.8652,132.972,304.7,1.5,1.2,20070414,"0339","Aqua","MODIS",59,"6.03",284.2,11.7,"D",0
48.5506,135.058,301.4,1.3,1.1,20070414,"0339","Aqua","MODIS",34,"6.03",287,5,"D",2
48.5491,135.053,301.1,1.3,1.1,20070414,"0339","Aqua","MODIS",36,"6.03",287.3,5,"D",2
48.6585,133.579,307.9,1.4,1.2,20070414,"0339","Aqua","MODIS",66,"6.03",283.4,16.4,"D",0
48.6547,133.56,300.7,1.5,1.2,20070414,"0339","Aqua","MODIS",41,"6.03",282.2,8.8,"D",0
48.8151,133.025,328.4,1.5,1.2,20070414,"0339","Aqua","MODIS",86,"6.03",283.4,48.7,"D",0
48.811,133.005,312.9,1.5,1.2,20070414,"0339","Aqua","MODIS",50,"6.03",280,20.6,"D",0
48.8169,133.017,356.1,1.5,1.2,20070414,"0339","Aqua","MODIS",98,"6.03",284.6,139.6,"D",0
48.8274,133.012,346,1.5,1.2,20070414,"0339","Aqua","MODIS",94,"6.03",285.4,97.9,"D",0
48.8232,132.992,327.4,1.5,1.2,20070414,"0339","Aqua","MODIS",85,"6.03",283.5,46.2,"D",0
48.8461,133.047,312.8,1.5,1.2,20070414,"0339","Aqua","MODIS",46,"6.03",287.2,19.4,"D",0
48.9862,130.75,300,1.9,1.4,20070414,"0339","Aqua","MODIS",22,"6.03",285.4,11.8,"D",0
49.0266,130.642,300.8,1.9,1.4,20070414,"0339","Aqua","MODIS",20,"6.03",281.8,11.7,"D",0
49.0382,130.636,302.6,1.9,1.4,20070414,"0339","Aqua","MODIS",23,"6.03",282.8,14.4,"D",0
49.0895,130.806,303.5,1.9,1.3,20070414,"0339","Aqua","MODIS",29,"6.03",279.2,14,"D",0
48.9147,132.699,303.5,1.6,1.2,20070414,"0339","Aqua","MODIS",37,"6.03",282,11.5,"D",0
48.9105,132.679,307,1.6,1.2,20070414,"0339","Aqua","MODIS",63,"6.03",280.6,16.1,"D",0
48.9211,132.674,310.5,1.6,1.2,20070414,"0339","Aqua","MODIS",70,"6.03",282.4,20.5,"D",0
48.9834,131.845,307.2,1.7,1.3,20070414,"0339","Aqua","MODIS",56,"6.03",284,19.9,"D",0
48.9785,131.823,309.3,1.7,1.3,20070414,"0339","Aqua","MODIS",68,"6.03",283.6,24,"D",0
48.983,130.756,301.9,1.9,1.4,20070414,"0339","Aqua","MODIS",49,"6.03",286.2,14.9,"D",0
48.7138,134.172,311.4,1.5,1.2,20070415,"0237","Terra","MODIS",38,"6.03",279.5,21.3,"D",0
48.9435,132.557,311.2,1.3,1.1,20070415,"0237","Terra","MODIS",41,"6.03",284.1,13.7,"D",0
48.6711,133.589,316.1,1.5,1.2,20070415,"0237","Terra","MODIS",76,"6.03",284.8,26.1,"D",0
48.9875,131.938,304.1,1.2,1.1,20070415,"0237","Terra","MODIS",12,"6.03",285.6,8.3,"D",0
48.6682,133.581,312.4,1.5,1.2,20070415,"0237","Terra","MODIS",72,"6.03",285,22.3,"D",0
48.978,131.934,308.9,1.2,1.1,20070415,"0237","Terra","MODIS",47,"6.03",284.2,13.2,"D",0
49.1491,130.884,315.3,1.1,1.1,20070415,"0237","Terra","MODIS",76,"6.03",282.4,18.7,"D",0
49.1464,130.899,335.5,1.1,1.1,20070415,"0237","Terra","MODIS",90,"6.03",280.9,46.3,"D",0
48.6283,133.501,307.7,1.4,1.2,20070415,"0237","Terra","MODIS",66,"6.03",284.5,14.3,"D",0
48.618,133.496,301.2,1.4,1.2,20070415,"0237","Terra","MODIS",27,"6.03",284.8,7.2,"D",0
49.1121,130.869,325.2,1.1,1.1,20070415,"0237","Terra","MODIS",84,"6.03",284.3,29.4,"D",0
48.7339,132.815,300.9,1.3,1.1,20070415,"0237","Terra","MODIS",42,"6.03",287,7.1,"D",0
49.1503,130.887,307.5,1.1,1,20070415,"0422","Aqua","MODIS",65,"6.03",284.1,10.5,"D",0
49.1521,130.901,317.6,1.1,1,20070415,"0422","Aqua","MODIS",78,"6.03",283.1,18.9,"D",0
49.1104,130.869,306.8,1.1,1,20070415,"0422","Aqua","MODIS",64,"6.03",279.8,9.4,"D",0
48.9714,131.627,314.3,1.1,1,20070415,"0422","Aqua","MODIS",65,"6.03",289.5,14.1,"D",0
48.9687,131.725,301.3,1.1,1,20070415,"0422","Aqua","MODIS",30,"6.03",286.2,5.4,"D",0
48.9705,131.74,301.7,1.1,1,20070415,"0422","Aqua","MODIS",34,"6.03",283.8,5.8,"D",0
48.6816,133.233,304.8,1.2,1.1,20070415,"0422","Aqua","MODIS",38,"6.03",288.6,8.1,"D",0
48.6272,133.487,326.3,1.3,1.1,20070415,"0422","Aqua","MODIS",64,"6.03",282.7,31.8,"D",0
48.5823,134.795,303.1,1.4,1.2,20070415,"0422","Aqua","MODIS",41,"6.03",285.5,8.5,"D",0
48.5504,134.729,306.2,1.4,1.2,20070415,"0422","Aqua","MODIS",63,"6.03",287.3,11.6,"D",0
48.0804,132.645,314.1,1.2,1.1,20070415,"0422","Aqua","MODIS",74,"6.03",290.7,13.2,"D",0
48.0772,132.653,313.9,1.2,1.1,20070415,"0422","Aqua","MODIS",73,"6.03",290.6,11.7,"D",0
48.0522,132.691,330,1.2,1.1,20070415,"0422","Aqua","MODIS",87,"6.03",291.7,33.6,"D",0
48.0539,132.707,324.1,1.2,1.1,20070415,"0422","Aqua","MODIS",83,"6.03",289.8,25.2,"D",0
47.9511,132.519,310.2,1.1,1.1,20070415,"0422","Aqua","MODIS",65,"6.03",293.6,7.9,"D",0
47.9529,132.534,309.2,1.1,1.1,20070415,"0422","Aqua","MODIS",52,"6.03",293.6,6.5,"D",0
48.9828,131.642,307.1,2.2,1.4,20070416,"0142","Terra","MODIS",65,"6.03",286.9,23.7,"D",0
48.981,131.672,311.4,2.2,1.4,20070416,"0142","Terra","MODIS",71,"6.03",286.1,33.6,"D",0
48.9161,132.504,306.4,2,1.4,20070416,"0142","Terra","MODIS",54,"6.03",286.2,22.3,"D",0
48.985,131.637,301.1,2.2,1.4,20070416,"0142","Terra","MODIS",33,"6.03",286.9,11.6,"D",0
48.9831,131.667,316.7,2.2,1.4,20070416,"0142","Terra","MODIS",77,"6.03",286.6,46.9,"D",0
48.9265,132.5,309,2,1.4,20070416,"0142","Terra","MODIS",62,"6.03",284.4,27.4,"D",0
48.2907,132.346,301.1,4.3,1.9,20070416,"0320","Terra","MODIS",21,"6.03",284,40.8,"D",0
48.5644,134.768,323.4,1.8,1.3,20070416,"0327","Aqua","MODIS",62,"6.03",284.1,49.4,"D",0
48.5592,134.744,312.9,1.8,1.3,20070416,"0327","Aqua","MODIS",64,"6.03",286.5,27,"D",0
48.9636,132.092,300.3,3.8,1.8,20070416,"0505","Aqua","MODIS",17,"6.03",282.4,37.3,"D",0
48.9624,132.039,305.4,3.7,1.8,20070416,"0505","Aqua","MODIS",61,"6.03",282.2,55.4,"D",0
48.9788,131.678,305.3,3.6,1.8,20070416,"0505","Aqua","MODIS",0,"6.03",273.5,56.4,"D",0
48.55,134.575,310.3,1.2,1.1,20070417,"0225","Terra","MODIS",70,"6.03",287.1,13.1,"D",0
48.5471,134.59,301.9,1.2,1.1,20070417,"0225","Terra","MODIS",50,"6.03",286.8,6.3,"D",0
49.0187,131.745,318.9,1,1,20070417,"0225","Terra","MODIS",79,"6.03",289.1,16.8,"D",0
49.0165,131.759,304.5,1,1,20070417,"0225","Terra","MODIS",59,"6.03",289.6,5.5,"D",0
48.787,132.822,320.6,1.1,1,20070417,"0225","Terra","MODIS",80,"6.03",283.5,20.9,"D",0
48.7846,132.836,314.5,1.1,1,20070417,"0225","Terra","MODIS",75,"6.03",284.1,14.9,"D",0
48.9139,131.524,308.7,1,1,20070417,"0225","Terra","MODIS",55,"6.03",286.6,8.9,"D",0
48.9118,131.538,341,1,1,20070417,"0225","Terra","MODIS",92,"6.03",287.1,46.4,"D",0
48.9029,131.535,305.9,1,1,20070417,"0225","Terra","MODIS",60,"6.03",284.2,7.5,"D",0
48.3564,132.658,302.6,1.1,1,20070417,"0225","Terra","MODIS",53,"6.03",288.4,5.4,"D",0
48.6128,134.242,301.6,1.1,1,20070417,"0409","Aqua","MODIS",48,"6.03",289.1,3.8,"D",0
48.355,132.649,308.8,1,1,20070417,"0409","Aqua","MODIS",68,"6.03",291.5,7.5,"D",0
48.3569,132.663,306.3,1,1,20070417,"0409","Aqua","MODIS",63,"6.03",291.4,6,"D",0
48.9791,132.475,300.4,1,1,20070417,"0410","Aqua","MODIS",17,"6.03",287.3,3.4,"D",0
48.9809,132.488,312.2,1,1,20070417,"0410","Aqua","MODIS",72,"6.03",289.9,10.9,"D",0
48.7966,132.828,340.3,1,1,20070417,"0410","Aqua","MODIS",85,"6.03",286.8,41.8,"D",0
48.784,132.803,311.3,1,1,20070417,"0410","Aqua","MODIS",56,"6.03",282.6,10.3,"D",0
48.7858,132.817,324.7,1,1,20070417,"0410","Aqua","MODIS",72,"6.03",284.4,21.1,"D",0
48.7877,132.83,333.1,1,1,20070417,"0410","Aqua","MODIS",81,"6.03",286.4,30.9,"D",0
48.7895,132.844,337.1,1,1,20070417,"0410","Aqua","MODIS",82,"6.03",288.5,36,"D",0
48.7381,133.167,301.7,2.7,1.6,20070418,"0130","Terra","MODIS",44,"6.03",285.2,18.3,"D",0
48.724,133.166,310.2,2.7,1.6,20070418,"0130","Terra","MODIS",70,"6.03",286,41.9,"D",0
48.4251,134.948,310.2,2.1,1.4,20070418,"0130","Terra","MODIS",34,"6.03",284.1,26.1,"D",0
48.4257,134.943,312.2,2.1,1.4,20070418,"0130","Terra","MODIS",41,"6.03",285,33.3,"D",0
48.728,133.172,313.3,2.7,1.6,20070418,"0130","Terra","MODIS",73,"6.03",286.4,52.5,"D",0
48.6356,134.872,301.1,2.2,1.4,20070418,"0130","Terra","MODIS",33,"6.03",286,11.9,"D",0
48.1449,132.365,331.5,3.1,1.7,20070418,"0308","Terra","MODIS",76,"6.03",287.2,169.4,"D",0
48.1428,132.37,327.2,3.1,1.7,20070418,"0308","Terra","MODIS",80,"6.03",287.5,143.1,"D",0
48.7397,133.165,303,3.3,1.7,20070418,"0308","Terra","MODIS",55,"6.03",285.4,30.8,"D",0
48.729,133.151,301.9,3.3,1.7,20070418,"0308","Terra","MODIS",47,"6.03",287.3,25.5,"D",0
48.4206,134.924,305.4,2.5,1.5,20070418,"0314","Aqua","MODIS",0,"6.03",287.6,25.8,"D",0
48.0484,132.594,310.9,3.4,1.7,20070418,"0315","Aqua","MODIS",53,"6.03",281.2,66.1,"D",0
48.141,132.333,328,3.4,1.7,20070418,"0315","Aqua","MODIS",74,"6.03",282.6,168.4,"D",0
48.1356,132.329,323.1,3.4,1.7,20070418,"0315","Aqua","MODIS",77,"6.03",284.9,129.6,"D",0
48.9324,132.608,304.7,3.1,1.7,20070418,"0315","Aqua","MODIS",0,"6.03",274.6,44.2,"D",0
48.6646,134.719,315,3.5,1.8,20070418,"0453","Aqua","MODIS",45,"6.03",284.3,85.2,"D",0
48.6731,134.722,315,3.5,1.8,20070418,"0453","Aqua","MODIS",60,"6.03",284.3,85.3,"D",0
48.9777,132.651,300.7,1,1,20070419,"0213","Terra","MODIS",27,"6.03",285.5,3.5,"D",0
49.1686,130.831,312.6,1.1,1,20070419,"0213","Terra","MODIS",29,"6.03",284.3,13.2,"D",0
49.1611,130.813,321.1,1.1,1,20070419,"0213","Terra","MODIS",81,"6.03",283.8,22.1,"D",0
49.1593,130.829,321.3,1.1,1,20070419,"0213","Terra","MODIS",81,"6.03",281.7,22.5,"D",0
49.0187,131.939,304.1,1,1,20070419,"0213","Terra","MODIS",15,"6.03",288.9,5.4,"D",2
49.0169,131.953,305.5,1,1,20070419,"0213","Terra","MODIS",61,"6.03",289.5,6.6,"D",0
48.9406,130.878,301.5,1.1,1,20070419,"0213","Terra","MODIS",48,"6.03",285.1,5.1,"D",0
48.9455,130.879,316.3,1.2,1.1,20070419,"0357","Aqua","MODIS",35,"6.03",276,18.3,"D",0
48.8244,132.932,305.1,1.1,1,20070419,"0357","Aqua","MODIS",43,"6.03",285.3,6.6,"D",0
48.8221,132.918,337,1.1,1,20070419,"0357","Aqua","MODIS",90,"6.03",285.6,41.7,"D",0
48.9903,131.18,300.5,1.2,1.1,20070419,"0357","Aqua","MODIS",36,"6.03",274.2,7.8,"D",0
48.9426,130.863,316.3,1.2,1.1,20070419,"0357","Aqua","MODIS",51,"6.03",276.2,18.5,"D",0
49.1617,130.808,303.9,1.2,1.1,20070419,"0358","Aqua","MODIS",57,"6.03",279.6,10.4,"D",0
48.9693,132.492,304,1.5,1.2,20070422,"0243","Terra","MODIS",46,"6.03",288.9,8.4,"D",0
49.0324,131.77,313.5,1.4,1.2,20070422,"0243","Terra","MODIS",74,"6.03",290.2,18.1,"D",0
49.037,131.691,301.6,1.4,1.2,20070422,"0243","Terra","MODIS",44,"6.03",288.1,6.2,"D",0
49.0333,131.71,302,1.4,1.2,20070422,"0243","Terra","MODIS",49,"6.03",287.6,6,"D",0
48.9623,132.537,300.5,2.7,1.6,20070422,"1215","Terra","MODIS",30,"6.03",273.6,35.9,"N",0
49.1055,130.812,307.4,2,1.4,20070423,"0148","Terra","MODIS",65,"6.03",287.6,20.5,"D",0
48.6289,133.645,303.8,1.5,1.2,20070423,"0148","Terra","MODIS",57,"6.03",288,9.7,"D",0
48.4114,134.905,329,1.3,1.1,20070423,"0148","Terra","MODIS",75,"6.03",291,35.2,"D",0
48.4096,134.922,328.3,1.3,1.1,20070423,"0148","Terra","MODIS",86,"6.03",291,36,"D",0
48.4078,134.939,314,1.3,1.1,20070423,"0148","Terra","MODIS",74,"6.03",288.1,15.9,"D",0
48.4032,134.885,304.4,1.3,1.1,20070423,"0148","Terra","MODIS",0,"6.03",288,6.2,"D",0
48.4014,134.902,333,1.3,1.1,20070423,"0148","Terra","MODIS",83,"6.03",291.5,43.8,"D",0
48.3996,134.92,383.1,1.3,1.1,20070423,"0148","Terra","MODIS",100,"6.03",295.3,234.5,"D",0
48.3978,134.937,362.4,1.3,1.1,20070423,"0148","Terra","MODIS",100,"6.03",292.2,129.8,"D",0
48.3931,134.932,312.3,1.5,1.2,20070423,"0333","Aqua","MODIS",72,"6.03",290,17.9,"D",0
48.3971,134.952,326.7,1.5,1.2,20070423,"0333","Aqua","MODIS",85,"6.03",289.3,43.1,"D",0
48.3914,134.938,318.8,1.5,1.2,20070423,"0333","Aqua","MODIS",78,"6.03",290,26.6,"D",0
48.3953,134.957,321.9,1.5,1.2,20070423,"0333","Aqua","MODIS",81,"6.03",289,32.2,"D",0
48.3941,132.594,308.6,1.2,1.1,20070424,"0231","Terra","MODIS",59,"6.03",291.2,9.4,"D",0
48.3913,132.609,331.8,1.2,1.1,20070424,"0231","Terra","MODIS",88,"6.03",291.7,38.3,"D",0
48.3822,132.597,301.3,1,1,20070424,"0416","Aqua","MODIS",46,"6.03",287.9,4.2,"D",0
49.0258,132.476,309.1,1,1,20070426,"0219","Terra","MODIS",35,"6.03",281.2,9.9,"D",2
49.0278,132.463,310.6,1,1,20070426,"0219","Terra","MODIS",38,"6.03",284.5,10.7,"D",0
48.9499,131.561,305.4,1,1,20070426,"0404","Aqua","MODIS",61,"6.03",287.3,6.4,"D",0
48.9522,131.575,301.7,1,1,20070426,"0404","Aqua","MODIS",45,"6.03",286,4.4,"D",0
48.6178,134.121,303.5,3.1,1.7,20070427,"0301","Terra","MODIS",49,"6.03",288.8,29.4,"D",0
48.6186,134.117,302.9,3.1,1.7,20070427,"0301","Terra","MODIS",40,"6.03",289.1,25.5,"D",0
48.6083,134.156,301,3.1,1.7,20070427,"0301","Terra","MODIS",18,"6.03",288.3,21.6,"D",0
47.9727,132.494,307.8,2.7,1.6,20070427,"0302","Terra","MODIS",44,"6.03",292.5,19.2,"D",0
48.5525,134.667,302.6,3.1,1.7,20070427,"0308","Aqua","MODIS",50,"6.03",288.6,23.6,"D",0
48.5533,134.674,304.6,3.1,1.7,20070427,"0308","Aqua","MODIS",52,"6.03",288.6,30.1,"D",0
49.2685,131.651,308.7,2,1.4,20070427,"0447","Aqua","MODIS",28,"6.03",288.3,25.1,"D",0
49.2809,131.647,315.6,2,1.4,20070427,"0447","Aqua","MODIS",75,"6.03",286.1,41.6,"D",0
49.2811,131.641,313.9,2,1.4,20070427,"0447","Aqua","MODIS",55,"6.03",285.9,36.7,"D",0
49.4049,131.561,303.6,2,1.4,20070427,"0447","Aqua","MODIS",22,"6.03",284.7,19.8,"D",0
48.6641,133.417,300.6,1,1,20070428,"0207","Terra","MODIS",39,"6.03",269.9,8.8,"D",0
49.3884,131.537,309.1,1.3,1.1,20070428,"0351","Aqua","MODIS",48,"6.03",289.4,10.9,"D",0
49.2955,131.658,309.7,1.3,1.1,20070428,"0351","Aqua","MODIS",46,"6.03",291.9,12.4,"D",0
49.2614,131.642,310.3,1.3,1.1,20070428,"0351","Aqua","MODIS",43,"6.03",297.1,11.8,"D",0
